zone,requested_day,timestamp,carbonIntensity,isEstimated,estimationMethod
DE,2025-01-03,2025-01-03T02:25:00.000Z,366,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T02:30:00.000Z,316,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T02:35:00.000Z,378,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T02:40:00.000Z,360,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T02:45:00.000Z,434,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T02:50:00.000Z,431,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T02:55:00.000Z,317,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T03:00:00.000Z,293,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T03:05:00.000Z,314,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T03:10:00.000Z,419,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T03:15:00.000Z,351,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T03:20:00.000Z,319,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T03:25:00.000Z,350,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T03:30:00.000Z,318,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T03:35:00.000Z,340,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T03:40:00.000Z,392,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T03:45:00.000Z,403,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T03:50:00.000Z,299,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T03:55:00.000Z,419,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T04:00:00.000Z,367,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T04:05:00.000Z,319,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T04:10:00.000Z,328,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T04:15:00.000Z,327,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T04:20:00.000Z,384,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T04:25:00.000Z,307,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T04:30:00.000Z,305,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T04:35:00.000Z,345,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T04:40:00.000Z,321,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T04:45:00.000Z,331,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T04:50:00.000Z,326,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T04:55:00.000Z,264,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T05:00:00.000Z,304,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T05:05:00.000Z,318,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T05:10:00.000Z,411,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T05:15:00.000Z,296,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T05:20:00.000Z,388,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T05:25:00.000Z,369,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T05:30:00.000Z,297,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T05:35:00.000Z,372,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T05:40:00.000Z,404,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T05:45:00.000Z,371,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T05:50:00.000Z,364,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T05:55:00.000Z,248,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T06:00:00.000Z,263,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T06:05:00.000Z,377,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T06:10:00.000Z,392,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T06:15:00.000Z,303,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T06:20:00.000Z,344,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T06:25:00.000Z,324,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T06:30:00.000Z,327,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T06:35:00.000Z,270,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T06:40:00.000Z,398,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T06:45:00.000Z,379,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T06:50:00.000Z,268,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T06:55:00.000Z,336,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T07:00:00.000Z,257,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T07:05:00.000Z,240,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T07:10:00.000Z,248,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T07:15:00.000Z,386,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T07:20:00.000Z,324,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T07:25:00.000Z,342,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T07:30:00.000Z,335,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T07:35:00.000Z,301,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T07:40:00.000Z,383,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T07:45:00.000Z,368,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T07:50:00.000Z,271,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T07:55:00.000Z,323,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T08:00:00.000Z,316,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T08:05:00.000Z,251,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T08:10:00.000Z,300,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T08:15:00.000Z,303,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T08:20:00.000Z,277,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T08:25:00.000Z,306,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T08:30:00.000Z,309,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T08:35:00.000Z,356,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T08:40:00.000Z,337,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T08:45:00.000Z,258,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T08:50:00.000Z,322,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T08:55:00.000Z,287,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T09:00:00.000Z,329,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T09:05:00.000Z,236,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T09:10:00.000Z,293,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T09:15:00.000Z,295,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T09:20:00.000Z,242,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T09:25:00.000Z,283,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T09:30:00.000Z,296,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T09:35:00.000Z,243,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T09:40:00.000Z,316,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T09:45:00.000Z,321,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T09:50:00.000Z,284,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T09:55:00.000Z,230,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T10:00:00.000Z,343,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T10:05:00.000Z,280,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T10:10:00.000Z,323,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T10:15:00.000Z,354,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T10:20:00.000Z,242,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T10:25:00.000Z,219,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T10:30:00.000Z,337,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T10:35:00.000Z,301,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T10:40:00.000Z,286,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T10:45:00.000Z,348,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T10:50:00.000Z,311,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T10:55:00.000Z,234,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T11:00:00.000Z,261,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T11:05:00.000Z,314,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T11:10:00.000Z,343,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T11:15:00.000Z,243,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T11:20:00.000Z,274,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T11:25:00.000Z,229,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T11:30:00.000Z,235,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T11:35:00.000Z,251,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T11:40:00.000Z,310,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T11:45:00.000Z,322,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T11:50:00.000Z,251,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T11:55:00.000Z,227,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T12:00:00.000Z,311,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T12:05:00.000Z,213,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T12:10:00.000Z,228,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T12:15:00.000Z,246,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T12:20:00.000Z,264,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T12:25:00.000Z,244,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T12:30:00.000Z,218,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T12:35:00.000Z,315,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T12:40:00.000Z,273,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T12:45:00.000Z,214,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T12:50:00.000Z,264,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T12:55:00.000Z,298,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T13:00:00.000Z,248,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T13:05:00.000Z,272,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T13:10:00.000Z,249,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T13:15:00.000Z,244,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T13:20:00.000Z,305,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T13:25:00.000Z,215,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T13:30:00.000Z,341,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T13:35:00.000Z,302,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T13:40:00.000Z,241,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T13:45:00.000Z,222,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T13:50:00.000Z,325,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T13:55:00.000Z,323,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T14:00:00.000Z,290,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T14:05:00.000Z,269,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T14:10:00.000Z,307,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T14:15:00.000Z,300,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T14:20:00.000Z,361,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T14:25:00.000Z,309,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T14:30:00.000Z,374,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T14:35:00.000Z,240,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T14:40:00.000Z,332,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T14:45:00.000Z,303,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T14:50:00.000Z,315,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T14:55:00.000Z,289,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T15:00:00.000Z,352,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T15:05:00.000Z,320,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T15:10:00.000Z,259,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T15:15:00.000Z,275,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T15:20:00.000Z,304,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T15:25:00.000Z,283,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T15:30:00.000Z,255,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T15:35:00.000Z,291,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T15:40:00.000Z,305,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T15:45:00.000Z,311,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T15:50:00.000Z,268,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T15:55:00.000Z,269,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T16:00:00.000Z,297,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T16:05:00.000Z,293,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T16:10:00.000Z,262,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T16:15:00.000Z,264,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T16:20:00.000Z,303,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T16:25:00.000Z,301,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T16:30:00.000Z,345,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T16:35:00.000Z,391,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T16:40:00.000Z,373,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T16:45:00.000Z,315,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T16:50:00.000Z,332,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T16:55:00.000Z,326,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T17:00:00.000Z,358,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T17:05:00.000Z,412,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T17:10:00.000Z,268,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T17:15:00.000Z,292,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T17:20:00.000Z,277,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T17:25:00.000Z,372,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T17:30:00.000Z,349,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T17:35:00.000Z,339,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T17:40:00.000Z,262,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T17:45:00.000Z,328,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T17:50:00.000Z,359,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T17:55:00.000Z,275,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T18:00:00.000Z,337,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T18:05:00.000Z,315,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T18:10:00.000Z,388,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T18:15:00.000Z,297,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T18:20:00.000Z,370,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T18:25:00.000Z,433,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T18:30:00.000Z,405,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T18:35:00.000Z,284,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T18:40:00.000Z,272,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T18:45:00.000Z,416,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T18:50:00.000Z,368,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T18:55:00.000Z,360,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T19:00:00.000Z,367,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T19:05:00.000Z,306,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T19:10:00.000Z,324,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T19:15:00.000Z,414,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T19:20:00.000Z,309,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T19:25:00.000Z,289,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T19:30:00.000Z,431,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T19:35:00.000Z,324,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T19:40:00.000Z,357,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T19:45:00.000Z,370,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T19:50:00.000Z,415,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T19:55:00.000Z,297,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T20:00:00.000Z,328,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T20:05:00.000Z,339,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T20:10:00.000Z,311,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T20:15:00.000Z,331,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T20:20:00.000Z,283,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T20:25:00.000Z,312,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T20:30:00.000Z,313,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T20:35:00.000Z,322,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T20:40:00.000Z,382,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T20:45:00.000Z,319,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T20:50:00.000Z,385,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T20:55:00.000Z,285,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T21:00:00.000Z,306,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T21:05:00.000Z,367,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T21:10:00.000Z,321,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T21:15:00.000Z,404,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T21:20:00.000Z,439,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T21:25:00.000Z,398,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T21:30:00.000Z,399,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T21:35:00.000Z,323,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T21:40:00.000Z,287,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T21:45:00.000Z,286,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T21:50:00.000Z,327,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T21:55:00.000Z,314,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T22:00:00.000Z,422,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T22:05:00.000Z,405,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T22:10:00.000Z,386,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T22:15:00.000Z,333,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T22:20:00.000Z,415,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T22:25:00.000Z,483,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T22:30:00.000Z,405,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T22:35:00.000Z,393,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T22:40:00.000Z,436,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T22:45:00.000Z,318,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T22:50:00.000Z,401,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T22:55:00.000Z,368,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T23:00:00.000Z,451,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T23:05:00.000Z,439,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T23:10:00.000Z,324,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T23:15:00.000Z,465,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T23:20:00.000Z,474,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T23:25:00.000Z,396,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T23:30:00.000Z,371,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T23:35:00.000Z,480,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T23:40:00.000Z,412,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T23:45:00.000Z,376,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T23:50:00.000Z,480,True,SANDBOX_MODE_DATA
DE,2025-01-03,2025-01-03T23:55:00.000Z,323,True,SANDBOX_MODE_DATA
DE,2025-01-04,2025-01-04T00:00:00.000Z,319,True,SANDBOX_MODE_DATA
DE,2025-01-04,2025-01-04T00:05:00.000Z,378,True,SANDBOX_MODE_DATA
DE,2025-01-04,2025-01-04T00:10:00.000Z,432,True,SANDBOX_MODE_DATA
DE,2025-01-04,2025-01-04T00:15:00.000Z,500,True,SANDBOX_MODE_DATA
DE,2025-01-04,2025-01-04T00:20:00.000Z,308,True,SANDBOX_MODE_DATA
DE,2025-01-04,2025-01-04T00:25:00.000Z,463,True,SANDBOX_MODE_DATA
DE,2025-01-04,2025-01-04T00:30:00.000Z,312,True,SANDBOX_MODE_DATA
DE,2025-01-04,2025-01-04T00:35:00.000Z,490,True,SANDBOX_MODE_DATA
DE,2025-01-04,2025-01-04T00:40:00.000Z,392,True,SANDBOX_MODE_DATA
DE,2025-01-04,2025-01-04T00:45:00.000Z,377,True,SANDBOX_MODE_DATA
DE,2025-01-04,2025-01-04T00:50:00.000Z,328,True,SANDBOX_MODE_DATA
DE,2025-01-04,2025-01-04T00:55:00.000Z,364,True,SANDBOX_MODE_DATA
DE,2025-01-04,2025-01-04T01:00:00.000Z,390,True,SANDBOX_MODE_DATA
DE,2025-01-04,2025-01-04T01:05:00.000Z,463,True,SANDBOX_MODE_DATA
DE,2025-01-04,2025-01-04T01:10:00.000Z,397,True,SANDBOX_MODE_DATA
DE,2025-01-04,2025-01-04T01:15:00.000Z,471,True,SANDBOX_MODE_DATA
DE,2025-01-04,2025-01-04T01:20:00.000Z,381,True,SANDBOX_MODE_DATA
DE,2025-01-04,2025-01-04T01:25:00.000Z,453,True,SANDBOX_MODE_DATA
DE,2025-01-04,2025-01-04T01:30:00.000Z,345,True,SANDBOX_MODE_DATA
DE,2025-01-04,2025-01-04T01:35:00.000Z,478,True,SANDBOX_MODE_DATA
DE,2025-01-04,2025-01-04T01:40:00.000Z,459,True,SANDBOX_MODE_DATA
DE,2025-01-04,2025-01-04T01:45:00.000Z,453,True,SANDBOX_MODE_DATA
DE,2025-01-04,2025-01-04T01:50:00.000Z,444,True,SANDBOX_MODE_DATA
DE,2025-01-04,2025-01-04T01:55:00.000Z,488,True,SANDBOX_MODE_DATA
DE,2025-01-04,2025-01-04T02:00:00.000Z,420,True,SANDBOX_MODE_DATA
DE,2025-01-04,2025-01-04T02:05:00.000Z,372,True,SANDBOX_MODE_DATA
DE,2025-01-04,2025-01-04T02:10:00.000Z,409,True,SANDBOX_MODE_DATA
DE,2025-01-04,2025-01-04T02:15:00.000Z,428,True,SANDBOX_MODE_DATA
DE,2025-01-04,2025-01-04T02:20:00.000Z,422,True,SANDBOX_MODE_DATA
DE,2025-01-04,2025-01-04T02:25:00.000Z,473,True,SANDBOX_MODE_DATA
DE,2025-01-04,2025-01-04T02:30:00.000Z,417,True,SANDBOX_MODE_DATA
DE,2025-01-04,2025-01-04T02:35:00.000Z,499,True,SANDBOX_MODE_DATA
DE,2025-01-04,2025-01-04T02:40:00.000Z,476,True,SANDBOX_MODE_DATA
DE,2025-01-04,2025-01-04T02:45:00.000Z,586,True,SANDBOX_MODE_DATA
DE,2025-01-04,2025-01-04T02:50:00.000Z,582,True,SANDBOX_MODE_DATA
DE,2025-01-04,2025-01-04T02:55:00.000Z,427,True,SANDBOX_MODE_DATA
DE,2025-01-04,2025-01-04T03:00:00.000Z,400,True,SANDBOX_MODE_DATA
DE,2025-01-04,2025-01-04T03:05:00.000Z,428,True,SANDBOX_MODE_DATA
DE,2025-01-04,2025-01-04T03:10:00.000Z,571,True,SANDBOX_MODE_DATA
DE,2025-01-04,2025-01-04T03:15:00.000Z,490,True,SANDBOX_MODE_DATA
DE,2025-01-04,2025-01-04T03:20:00.000Z,445,True,SANDBOX_MODE_DATA
DE,2025-01-04,2025-01-04T03:25:00.000Z,490,True,SANDBOX_MODE_DATA
DE,2025-01-04,2025-01-04T03:30:00.000Z,458,True,SANDBOX_MODE_DATA
DE,2025-01-04,2025-01-04T03:35:00.000Z,489,True,SANDBOX_MODE_DATA
